idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
98,0.9,Simsiam,node_dropping,64,2,64,0.7530303030303032,0.8227272727272726,24275.809552907944,20220121-160346,13.487786293029785
99,0.9,Simsiam,node_dropping,64,2,512,0.7628787878787879,0.7265151515151516,24254.380021333694,20220121-224816,14.546106338500977
100,0.9,Simsiam,node_dropping,64,3,64,0.7371212121212121,0.7537878787878789,24277.94368171692,20220122-053308,13.64488959312439
101,0.9,Simsiam,node_dropping,64,3,512,0.7704545454545455,0.7613636363636364,24288.939076423645,20220122-121813,15.357036590576172
102,0.9,Simsiam,node_dropping,128,1,64,0.7628787878787879,0.7340909090909091,25867.871043920517,20220122-192935,13.351548433303833
103,0.9,Simsiam,node_dropping,128,1,512,0.7537878787878788,0.7545454545454546,25798.467033147812,20220123-023948,13.912986755371094
104,0.9,Simsiam,node_dropping,128,2,64,0.7628787878787879,0.7272727272727273,25776.626955747604,20220123-094938,13.458136796951294
105,0.9,Simsiam,node_dropping,128,2,512,0.7787878787878788,0.7962121212121211,25852.724920749664,20220123-170046,14.561233282089233
106,0.9,Simsiam,node_dropping,128,3,64,0.7696969696969698,0.8037878787878789,25814.257923841476,20220124-001114,13.481621026992798
107,0.9,Simsiam,node_dropping,128,3,512,0.7545454545454546,0.7212121212121212,25857.80344772339,20220124-072228,15.110008239746094
108,0.9,Simsiam,edge_perturbation,64,1,64,0.7621212121212121,0.7242424242424244,24030.83919930458,20220124-140313,13.454060316085815
109,0.9,Simsiam,edge_perturbation,64,1,512,0.7636363636363637,0.7204545454545455,24030.289884090424,20220124-204357,13.78421425819397
110,0.9,Simsiam,edge_perturbation,64,2,64,0.7196969696969698,0.6712121212121211,24051.095956802368,20220125-032503,13.48992109298706
111,0.9,Simsiam,edge_perturbation,64,2,512,0.7446969696969697,0.7636363636363637,24088.59184861183,20220125-100647,14.783788919448853
112,0.9,Simsiam,edge_perturbation,64,3,64,0.728030303030303,0.7196969696969697,24050.670606136322,20220125-164752,13.754137754440308
113,0.9,Simsiam,edge_perturbation,64,3,512,0.7719696969696971,0.8045454545454545,24099.29130601883,20220125-232946,15.047940731048584
114,0.9,Simsiam,edge_perturbation,128,1,64,0.7621212121212122,0.759848484848485,25766.830365896225,20220126-063927,13.190608263015747
115,0.9,Simsiam,edge_perturbation,128,1,512,0.7212121212121212,0.7287878787878789,25799.40321612358,20220126-134941,13.855849981307983
116,0.9,Simsiam,edge_perturbation,128,2,64,0.7507575757575757,0.7196969696969697,25774.329775333405,20220126-205929,13.426531791687012
117,0.9,Simsiam,edge_perturbation,128,2,512,0.7825757575757576,0.8393939393939392,25772.654670000076,20220127-040917,14.213537216186523
118,0.9,Simsiam,edge_perturbation,128,3,64,0.7204545454545455,0.746969696969697,25714.67037463188,20220127-111805,13.421589851379395
119,0.9,Simsiam,edge_perturbation,128,3,512,0.7856060606060608,0.7643939393939394,25773.95432806015,20220127-182755,14.869808197021484
120,0.9,Simsiam,subgraph,64,1,64,0.712878787878788,0.7446969696969699,23004.992594718933,20220128-005134,13.395254611968994
121,0.9,Simsiam,subgraph,64,1,512,0.7128787878787879,0.7090909090909091,22274.092757225037,20220128-070302,13.36488676071167
122,0.9,Simsiam,subgraph,64,2,64,0.7303030303030302,0.7795454545454545,22122.67676472664,20220128-131158,12.919944286346436
123,0.9,Simsiam,subgraph,64,2,512,0.7121212121212122,0.6962121212121212,22139.44429254532,20220128-192112,13.935277700424194
124,0.9,Simsiam,subgraph,64,3,64,0.6787878787878788,0.6856060606060606,22194.06808614731,20220129-013120,13.106850862503052
125,0.9,Simsiam,subgraph,64,3,512,0.7121212121212122,0.662878787878788,22217.994091510773,20220129-074153,14.810938358306885
126,0.9,Simsiam,subgraph,128,1,64,0.7386363636363636,0.7363636363636363,21838.130942821503,20220129-134604,12.648105144500732
127,0.9,Simsiam,subgraph,128,1,512,0.7477272727272728,0.7537878787878788,21637.089295864105,20220129-194655,13.101409912109375
128,0.9,Simsiam,subgraph,128,2,64,0.7280303030303031,0.7446969696969697,21682.42552638054,20220130-014831,12.785322666168213
129,0.9,Simsiam,subgraph,128,2,512,0.771969696969697,0.7106060606060607,21627.883602380753,20220130-074913,13.592767477035522
130,0.9,Simsiam,subgraph,128,3,64,0.7340909090909091,0.7196969696969698,21779.638291835785,20220130-135226,12.923751831054688
131,0.9,Simsiam,subgraph,128,3,512,0.7560606060606061,0.6522727272727272,21765.225197076797,20220130-195527,14.45835542678833
132,0.9,Simsiam,attribute_masking,64,1,64,0.7212121212121213,0.7287878787878789,24031.424745321274,20220131-023611,12.812861442565918
133,0.9,Simsiam,attribute_masking,64,1,512,0.7272727272727273,0.7878787878787878,24029.12388944626,20220131-091654,13.25348949432373
134,0.9,Simsiam,attribute_masking,64,2,64,0.7295454545454546,0.693939393939394,24024.170075654984,20220131-155732,12.865257024765015
135,0.9,Simsiam,attribute_masking,64,2,512,0.7287878787878788,0.7553030303030304,24141.833050966263,20220131-224008,13.997360467910767
136,0.9,Simsiam,attribute_masking,64,3,64,0.737878787878788,0.7636363636363637,24189.182897806168,20220201-052331,13.167192935943604
137,0.9,Simsiam,attribute_masking,64,3,512,0.7204545454545455,0.7030303030303031,24215.076111078262,20220201-120722,14.56519103050232
138,0.9,Simsiam,attribute_masking,128,1,64,0.728030303030303,0.7219696969696969,26608.34058880806,20220201-193103,12.662971019744873
139,0.9,Simsiam,attribute_masking,128,1,512,0.7371212121212122,0.7431818181818182,26697.458872318268,20220202-025614,13.244161367416382
140,0.9,Simsiam,attribute_masking,128,2,64,0.7295454545454546,0.634090909090909,26737.51440358162,20220202-102205,12.843224048614502
141,0.9,Simsiam,attribute_masking,128,2,512,0.7560606060606061,0.6893939393939393,26759.734910964966,20220202-174819,13.589105367660522
142,0.9,Simsiam,attribute_masking,128,3,64,0.7462121212121212,0.7053030303030303,26726.246271133423,20220203-011359,12.933652639389038
143,0.9,Simsiam,attribute_masking,128,3,512,0.7280303030303031,0.7477272727272728,26692.248846054077,20220203-083906,14.241567850112915
