idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
67,0.9,BarlowTwins,edge_perturbation,256,1,512,0.706060606060606,0.712878787878788,544.6237413883209,20211009-055609,3.0140464305877686
68,0.9,BarlowTwins,edge_perturbation,256,2,64,0.7598484848484849,0.6962121212121212,556.8053169250488,20211009-060528,2.0338613986968994
69,0.9,BarlowTwins,edge_perturbation,256,2,512,0.7143939393939395,0.7765151515151516,536.6255159378052,20211009-061429,3.760241985321045
70,0.9,BarlowTwins,edge_perturbation,256,3,64,0.7318181818181818,0.7477272727272728,544.5559785366058,20211009-062335,2.097158670425415
71,0.9,BarlowTwins,edge_perturbation,256,3,512,0.721969696969697,0.7954545454545455,553.8272707462311,20211009-063254,4.713755130767822
72,0.9,BarlowTwins,subgraph,64,1,64,0.7128787878787879,0.7143939393939395,394.87561321258545,20211009-063931,1.8494999408721924
73,0.9,BarlowTwins,subgraph,64,1,512,0.740909090909091,0.7401515151515151,402.1972723007202,20211009-064616,2.847412586212158
74,0.9,BarlowTwins,subgraph,64,2,64,0.7068181818181819,0.7310606060606061,410.76200795173645,20211009-065309,2.031135320663452
75,0.9,BarlowTwins,subgraph,64,2,512,0.7575757575757576,0.7227272727272729,399.2215232849121,20211009-065952,3.74932599067688
76,0.9,BarlowTwins,subgraph,64,3,64,0.7318181818181818,0.6613636363636364,416.8981604576111,20211009-070651,2.068206548690796
77,0.9,BarlowTwins,subgraph,64,3,512,0.7431818181818183,0.7522727272727273,421.27161931991577,20211009-071357,4.618032693862915
78,0.9,BarlowTwins,subgraph,256,1,64,0.7075757575757576,0.7431818181818183,511.09056758880615,20211009-072230,1.9136834144592285
79,0.9,BarlowTwins,subgraph,256,1,512,0.7242424242424244,0.7174242424242425,507.3101055622101,20211009-073100,2.8534345626831055
80,0.9,BarlowTwins,subgraph,256,2,64,0.7416666666666667,0.6946969696969697,499.5887620449066,20211009-073922,1.9508543014526367
81,0.9,BarlowTwins,subgraph,256,2,512,0.7136363636363637,0.6946969696969697,501.22806692123413,20211009-074747,3.692079782485962
